,No_x,년,회차_x,수계 명,중권역 명,분류코드,구_조사구간 명,학명,국명,개체 수,위도_x,경도_x,주소_x,조사기관_x,지점코드,운영여부,대권역,조사구간 명,수질기준위도,수질기준경도,No_y, 월,회차_y, 채수 일자, 수계 명, 중권역 명, 수심,음이온계면활성제(ABS),유량,안티몬(Sb),비소(As),바륨(Ba),벤젠,생물화학적산소요구량(BOD),사염화탄소,카드뮴(Cd),클로로포름,염소이온(Cl-),클로로필-a(Chlorophyll-a),시안(CN),화학적산소요구량(COD),색도,크롬(Cr),6가크롬(Cr6+),구리(Cu),"1,2,-다이클로로에탄",다이클로로메탄,다이에틸헥실프탈레이트(DEHP),"1,4-다이옥세인",용존산소(DO),용존총질소(DTN),용존총인(DTP),전기전도도(EC),분원성대장균군,용해성 철(Fe),불소(F),헥사클로로벤젠,포름알데히드,수은(Hg),용해성 망간(Mn),암모니아성 질소(NH3-N),노말헥산추출물질,니켈(Ni),질산성질소(NO3-N),유기인,납(Pb),폴리클로리네이티드비페닐(PCB),테트라클로로에틸렌(PCE),수소이온농도(pH),페놀류(phenols),인산염 인(PO4-P),셀레늄(Se),부유물질(SS),트리클로로에틸렌(TCE),총대장균군,수온,총질소(T-N),총유기탄소(TOC),총인(T-P),투명도,아연(Zn),위도_y,경도_y,조사기관_y,주소_y,생물기준명칭,횟수,중복시증권역명,Unnamed: 8,label,No,회차,위도,경도,조사기관,주소
450,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,75515.0,6.0,3.0,2013.06.20,영산강,섬진강댐하류,,,1.325,,,,,1.0,,,,,,,5.4,,,,,,,,,9.4,,,125.0,,,,,,,,,,,,,,,,7.5,,,,4.9,,,24.8,3.295,3.8,0.047,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
451,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,92149.0,6.0,4.0,2013.06.24,영산강,섬진강댐하류,,,0.657,,,,,0.6,,,,,,,3.5,,,,,,,,,9.1,,,121.0,,,,,,,,,,,,,,,,8.2,,,,4.0,,,24.2,2.203,2.8,0.026,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
452,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,25821.0,7.0,1.0,2013.07.04,영산강,섬진강댐하류,,,7.709,,,,,0.6,,,,,,,3.7,,,,,,,,,8.7,,,82.0,,,,,,,,,,,,,,,,7.3,,,,10.9,,,20.1,2.617,2.1,0.058,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
453,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,58304.0,7.0,2.0,2013.07.12,영산강,섬진강댐하류,,,2.861,,,,,0.4,,,,,,,2.6,,,,,,,,,8.8,,,184.0,,,,,,,,,,,,,,,,7.5,,,,2.6,,,24.7,2.355,1.6,0.022,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
454,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,77462.0,7.0,3.0,2013.07.15,영산강,섬진강댐하류,,,1.898,,,,,1.0,,,,,,,2.5,,,,,,,,,8.2,,,99.0,,,,,,,,,,,,,,,,7.4,,,,1.0,,,25.9,1.977,1.6,0.022,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
455,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,93161.0,7.0,4.0,2013.07.25,영산강,섬진강댐하류,,,1.954,,,,,0.9,,,,,,,3.5,,,,,,,,,9.2,,,111.0,,,,,,,,,,,,,,,,8.4,,,,2.4,,,24.6,2.402,2.3,0.054,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
456,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,30276.0,8.0,1.0,2013.08.01,영산강,섬진강댐하류,,,2.994,,,,,0.4,,,,,,,2.6,,,,,,,,,8.9,,,93.0,,,,,,,,,,,,,,,,7.2,,,,4.9,,,24.7,2.057,1.8,0.038,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
457,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,60338.0,8.0,2.0,2013.08.09,영산강,섬진강댐하류,,,1.011,,,,,0.9,,,,,,,2.9,,,,,,,,,8.8,,,104.0,,,,,,,,,,,,,,,,8.2,,,,2.7,,,28.7,1.56,2.7,0.021,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
458,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,78861.0,8.0,3.0,2013.08.22,영산강,섬진강댐하류,,,0.465,,,,,1.8,,,,,,,2.5,,,,,,,,,8.6,,,115.0,,,,,,,,,,,,,,,,8.2,,,,2.8,,,29.2,0.673,2.1,0.019,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
459,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,94407.0,8.0,4.0,2013.08.29,영산강,섬진강댐하류,,,2.275,,,,,0.5,,,,,,,2.6,,,,,,,,,8.8,,,99.0,,,,,,,,,,,,,,,,7.3,,,,2.3,,,24.5,1.712,1.7,0.023,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
460,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,33846.0,9.0,1.0,2013.09.05,영산강,섬진강댐하류,,,1.14,,,,,0.5,,,,,,,2.3,,,,,,,,,9.3,,,102.0,,,,,,,,,,,,,,,,7.5,,,,1.4,,,21.1,1.248,1.7,0.018,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
461,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,61735.0,9.0,2.0,2013.09.11,영산강,섬진강댐하류,,,1.196,,,,,1.0,,,,,,,2.1,,,,,,,,,8.9,,,92.0,,,,,,,,,,,,,,,,7.0,,,,3.2,,,22.0,1.204,1.7,0.019,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
462,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,80190.0,9.0,3.0,2013.09.27,영산강,섬진강댐하류,,,0.557,,,,,0.7,,,,,,,2.1,,,,,,,,,9.0,,,114.0,,,,,,,,,,,,,,,,7.8,,,,1.3,,,19.2,1.039,1.5,0.016,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
463,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,37879.0,10.0,1.0,2013.10.11,영산강,섬진강댐하류,,,0.661,,,,,0.5,,,,,,,2.4,,,,,,,,,9.0,,,118.0,,,,,,,,,,,,,,,,7.7,,,,1.8,,,20.8,1.271,1.8,0.024,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
464,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,63281.0,10.0,2.0,2013.10.17,영산강,섬진강댐하류,,,0.273,,,,,0.6,,,,,,,2.4,,,,,,,,,9.6,,,121.0,,,,,,,,,,,,,,,,7.7,,,,1.2,,,14.6,1.072,1.5,0.012,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
465,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,81956.0,10.0,3.0,2013.10.25,영산강,섬진강댐하류,,,0.208,,,,,0.6,,,,,,,1.6,,,,,,,,,11.4,,,116.0,,,,,,,,,,,,,,,,8.0,,,,1.3,,,13.4,1.021,1.5,0.017,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
466,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,96573.0,10.0,4.0,2013.10.31,영산강,섬진강댐하류,,,0.17,,,,,0.5,,,,,,,1.2,,,,,,,,,12.7,,,108.0,,,,,,,,,,,,,,,,7.9,,,,1.0,,,12.7,1.046,1.3,0.014,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
467,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,42055.0,11.0,1.0,2013.11.07,영산강,섬진강댐하류,,,0.161,,,,,0.4,,,,,,,1.5,,,,,,,,,11.2,,,130.0,,,,,,,,,,,,,,,,8.0,,,,1.2,,,14.2,1.047,1.6,0.011,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
468,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,65023.0,11.0,2.0,2013.11.15,영산강,섬진강댐하류,,,0.17,,,,,0.7,,,,,,,1.9,,,,,,,,,11.6,,,136.0,,,,,,,,,,,,,,,,7.7,,,,0.9,,,8.6,1.33,2.2,0.013,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
469,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,83629.0,11.0,3.0,2013.11.21,영산강,섬진강댐하류,,,0.167,,,,,0.5,,,,,,,1.9,,,,,,,,,11.8,,,173.0,,,,,,,,,,,,,,,,7.5,,,,1.0,,,4.6,1.669,1.5,0.014,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
470,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,98381.0,11.0,4.0,2013.11.26,영산강,섬진강댐하류,,,1.258,,,,,1.7,,,,,,,5.3,,,,,,,,,11.4,,,169.0,,,,,,,,,,,,,,,,7.2,,,,6.0,,,8.4,3.04,3.8,0.05,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
471,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,46180.0,12.0,1.0,2013.12.06,영산강,섬진강댐하류,,,0.835,,,,,1.5,,,,,,,1.5,,,,,,,,,12.9,,,121.0,,,,,,,,,,,,,,,,7.4,,,,0.9,,,6.4,2.575,1.5,0.01,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
472,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,67060.0,12.0,2.0,2013.12.09,영산강,섬진강댐하류,,,0.639,,,,,1.3,,,,,,,1.4,,,,,,,,,13.9,,,123.0,,,,,,,,,,,,,,,,7.4,,,,1.1,,,6.1,2.449,2.2,0.008,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
473,112254.0,2013,2.0,영산강,섬진강댐하류,4002G040,문치천,Koreanomelania nodifila,염주알다슬기,7.0,35.460833,127.0925,전라북도 순창군 구림면 운남리,영산강물환경연구소,4002G040,운영중중,영산강,치천,35.485694,127.130806,85246.0,12.0,3.0,2013.12.19,영산강,섬진강댐하류,,,0.554,,,,,0.9,,,,,,,2.2,,,,,,,,,13.3,,,123.0,,,,,,,,,,,,,,,,7.8,,,,3.1,,,3.5,2.719,1.8,0.02,,,35.485694,127.130806,영산강물환경연구소,"전라북도 순창군 구림면 안정리
",,,,,1,,,,,,
474,112896.0,2013,2.0,영산강,섬진강댐하류,4002G070,동계-1,Koreanomelania nodifila,염주알다슬기,26.0,35.440722,127.203639,"전라북도 순창군 동계면 구미리
",전북지방환경청,4002A40,운영중,영산강,동계,35.440722,127.203639,21381.0,6.0,1.0,2013.06.17,영산강,섬진강댐하류,,정량한계미만,,,정량한계미만,,,1.8,,정량한계미만,,,7.1,정량한계미만,4.8,,,정량한계미만,,,,,,8.2,1.636,0.024,121.0,50,,,,,정량한계미만,,0.032,,,0.943,,정량한계미만,,,7.8,정량한계미만,정량한계미만,,8.6,,150.0,27.3,1.804,3.7,0.024,,,35.440722,127.203639,전북지방환경청,"전라북도 순창군 동계면 구미리
",,,,,1,,,,,,
475,112896.0,2013,2.0,영산강,섬진강댐하류,4002G070,동계-1,Koreanomelania nodifila,염주알다슬기,26.0,35.440722,127.203639,"전라북도 순창군 동계면 구미리
",전북지방환경청,4002A40,운영중,영산강,동계,35.440722,127.203639,25518.0,7.0,1.0,2013.07.16,영산강,섬진강댐하류,,,,,,,,1.3,,,,,4.2,,3.1,,,,,,,,,8.4,1.538,0.02,110.0,50,,,,,,,0.027,,,0.99,정량한계미만,,정량한계미만,,8.7,정량한계미만,정량한계미만,,1.0,,600.0,29.8,1.593,3.5,0.032,,,35.440722,127.203639,전북지방환경청,"전라북도 순창군 동계면 구미리
",,,,,1,,,,,,
476,112896.0,2013,2.0,영산강,섬진강댐하류,4002G070,동계-1,Koreanomelania nodifila,염주알다슬기,26.0,35.440722,127.203639,"전라북도 순창군 동계면 구미리
",전북지방환경청,4002A40,운영중,영산강,동계,35.440722,127.203639,29857.0,8.0,1.0,2013.08.12,영산강,섬진강댐하류,,,,,,,,1.8,,,,,13.3,,4.1,,,,,,,,,7.7,0.888,0.019,115.0,300,,,,,,,0.045,,,0.453,,,,,8.6,정량한계미만,정량한계미만,,4.4,,500.0,30.1,0.895,3.5,0.023,,,35.440722,127.203639,전북지방환경청,"전라북도 순창군 동계면 구미리
",,,,,1,,,,,,
477,112896.0,2013,2.0,영산강,섬진강댐하류,4002G070,동계-1,Koreanomelania nodifila,염주알다슬기,26.0,35.440722,127.203639,"전라북도 순창군 동계면 구미리
",전북지방환경청,4002A40,운영중,영산강,동계,35.440722,127.203639,33591.0,9.0,1.0,2013.09.16,영산강,섬진강댐하류,,정량한계미만,,정량한계미만,정량한계미만,,정량한계미만,1.5,정량한계미만,정량한계미만,정량한계미만,,0.5,정량한계미만,4.4,,,정량한계미만,,정량한계미만,정량한계미만,,정량한계미만,8.9,1.349,0.035,96.0,70,,,,,정량한계미만,,0.026,,,0.413,,정량한계미만,,정량한계미만,8.7,정량한계미만,0,,1.9,정량한계미만,600.0,25.0,1.427,2.8,0.044,,,35.440722,127.203639,전북지방환경청,"전라북도 순창군 동계면 구미리
",,,,,1,,,,,,
478,112896.0,2013,2.0,영산강,섬진강댐하류,4002G070,동계-1,Koreanomelania nodifila,염주알다슬기,26.0,35.440722,127.203639,"전라북도 순창군 동계면 구미리
",전북지방환경청,4002A40,운영중,영산강,동계,35.440722,127.203639,37868.0,10.0,1.0,2013.10.14,영산강,섬진강댐하류,,,,,,,,1.0,,,,,0.9,,3.1,,,,,,,정량한계미만,,9.7,0.698,0.01,136.0,0,,,,,,,0.026,,,0.308,,,,,8.2,정량한계미만,정량한계미만,,1.4,,20.0,21.0,0.831,1,0.01,,,35.440722,127.203639,전북지방환경청,"전라북도 순창군 동계면 구미리
",,,,,1,,,,,,
479,112896.0,2013,2.0,영산강,섬진강댐하류,4002G070,동계-1,Koreanomelania nodifila,염주알다슬기,26.0,35.440722,127.203639,"전라북도 순창군 동계면 구미리
",전북지방환경청,4002A40,운영중,영산강,동계,35.440722,127.203639,41997.0,11.0,1.0,2013.11.11,영산강,섬진강댐하류,,,,,,,,0.9,,,,,4.3,,3.0,,,,,,,,,11.9,0.935,0.018,134.0,2,,,,,,,0.005,,,0.5,,,,,8.9,정량한계미만,정량한계미만,,0.7,,10.0,11.0,0.996,0.9,0.024,,,35.440722,127.203639,전북지방환경청,"전라북도 순창군 동계면 구미리
",,,,,1,,,,,,
480,112896.0,2013,2.0,영산강,섬진강댐하류,4002G070,동계-1,Koreanomelania nodifila,염주알다슬기,26.0,35.440722,127.203639,"전라북도 순창군 동계면 구미리
",전북지방환경청,4002A40,운영중,영산강,동계,35.440722,127.203639,46047.0,12.0,1.0,2013.12.11,영산강,섬진강댐하류,,정량한계미만,,정량한계미만,정량한계미만,,,0.9,,정량한계미만,,,0,정량한계미만,2.8,,,정량한계미만,,,,,,13.4,2.443,0.006,135.0,8,,,,,정량한계미만,,0.006,,,0.575,,정량한계미만,,,8.4,정량한계미만,정량한계미만,,0.8,,50.0,6.0,2.585,1.6,0.009,,,35.440722,127.203639,전북지방환경청,"전라북도 순창군 동계면 구미리
",,,,,1,,,,,,
481,113783.0,2013,1.0,영산강,순창,4004G006,적성,Koreanomelania nodifila,염주알다슬기,22.0,35.400667,127.220028,"전라북도 순창군 적성면 고원리
",전북지방환경청,4004A10,운영중,영산강,적성,35.392778,127.208889,22049.0,6.0,1.0,2013.06.03,영산강,순창,,정량한계미만,,,정량한계미만,,,0.5,,정량한계미만,,,4.3,정량한계미만,5.3,,,정량한계미만,,,,,,7.1,2.689,0.044,156.0,20,,,,,정량한계미만,,0.143,,,1.581,,정량한계미만,,,7.9,정량한계미만,정량한계미만,,10.7,,140.0,22.3,3.026,4.1,0.089,,,35.400667,127.22003,전북지방환경청,전라북도 순창군 적성면 고원리,적성,,,,1,,,,,,
482,113783.0,2013,1.0,영산강,순창,4004G006,적성,Koreanomelania nodifila,염주알다슬기,22.0,35.400667,127.220028,"전라북도 순창군 적성면 고원리
",전북지방환경청,4004A10,운영중,영산강,적성,35.392778,127.208889,56871.0,6.0,2.0,2013.06.10,영산강,순창,,정량한계미만,,,정량한계미만,,,0.7,,정량한계미만,,,16.2,정량한계미만,6.4,,,정량한계미만,,,,,,8.2,1.44,0.169,169.0,10,,,,,정량한계미만,,0.029,,,0.698,,정량한계미만,,,7.0,정량한계미만,정량한계미만,,12.2,,40.0,26.1,1.623,5.2,0.208,,,35.400667,127.22003,전북지방환경청,전라북도 순창군 적성면 고원리,적성,,,,1,,,,,,
483,113783.0,2013,1.0,영산강,순창,4004G006,적성,Koreanomelania nodifila,염주알다슬기,22.0,35.400667,127.220028,"전라북도 순창군 적성면 고원리
",전북지방환경청,4004A10,운영중,영산강,적성,35.392778,127.208889,75734.0,6.0,3.0,2013.06.17,영산강,순창,,정량한계미만,,,정량한계미만,,,1.0,,정량한계미만,,,17.3,정량한계미만,6.1,,,정량한계미만,,,,,,7.4,1.762,0.038,152.0,20,,,,,정량한계미만,,0.034,,,0.926,,정량한계미만,,,7.7,정량한계미만,정량한계미만,,5.6,,600.0,27.9,1.861,4.9,0.062,,,35.400667,127.22003,전북지방환경청,전라북도 순창군 적성면 고원리,적성,,,,1,,,,,,
484,113783.0,2013,1.0,영산강,순창,4004G006,적성,Koreanomelania nodifila,염주알다슬기,22.0,35.400667,127.220028,"전라북도 순창군 적성면 고원리
",전북지방환경청,4004A10,운영중,영산강,적성,35.392778,127.208889,92064.0,6.0,4.0,2013.06.25,영산강,순창,,정량한계미만,,,정량한계미만,,,1.0,,정량한계미만,,,26.9,정량한계미만,7.6,,,정량한계미만,,,,,,8.8,1.532,0.018,160.0,70,,,,,정량한계미만,,0.029,,,0.777,,정량한계미만,,,6.7,정량한계미만,정량한계미만,,13.8,,260.0,25.4,1.871,5.8,0.079,,,35.400667,127.22003,전북지방환경청,전라북도 순창군 적성면 고원리,적성,,,,1,,,,,,
485,113783.0,2013,1.0,영산강,순창,4004G006,적성,Koreanomelania nodifila,염주알다슬기,22.0,35.400667,127.220028,"전라북도 순창군 적성면 고원리
",전북지방환경청,4004A10,운영중,영산강,적성,35.392778,127.208889,26179.0,7.0,1.0,2013.07.01,영산강,순창,,,,,,,,0.9,,,,,10.2,,6.3,,,,,,,,,7.1,1.99,0.079,134.0,140,,,,,,,0.059,,,1.276,,,,,6.6,정량한계미만,정량한계미만,,15.1,,1000.0,26.8,2.127,6.1,0.096,,,35.400667,127.22003,전북지방환경청,전라북도 순창군 적성면 고원리,적성,,,,1,,,,,,
486,113783.0,2013,1.0,영산강,순창,4004G006,적성,Koreanomelania nodifila,염주알다슬기,22.0,35.400667,127.220028,"전라북도 순창군 적성면 고원리
",전북지방환경청,4004A10,운영중,영산강,적성,35.392778,127.208889,58624.0,7.0,2.0,2013.07.08,영산강,순창,,,,,,,,0.9,,,,,2.6,,4.8,,,,,,,,,8.8,2.396,0.074,84.0,800,,,,,,,0.051,,,0.89,,,,,5.7,정량한계미만,정량한계미만,,18.2,,1200.0,22.0,2.452,4.2,0.103,,,35.400667,127.22003,전북지방환경청,전라북도 순창군 적성면 고원리,적성,,,,1,,,,,,
487,113783.0,2013,1.0,영산강,순창,4004G006,적성,Koreanomelania nodifila,염주알다슬기,22.0,35.400667,127.220028,"전라북도 순창군 적성면 고원리
",전북지방환경청,4004A10,운영중,영산강,적성,35.392778,127.208889,77358.0,7.0,3.0,2013.07.16,영산강,순창,,정량한계미만,,,정량한계미만,,,1.3,,정량한계미만,,,12.7,정량한계미만,5.9,,,정량한계미만,,,,,,9.0,1.652,0.023,128.0,70,,,,,정량한계미만,,0.017,,,0.758,정량한계미만,정량한계미만,정량한계미만,,8.6,정량한계미만,정량한계미만,,4.6,,300.0,28.9,1.692,4.1,0.038,,,35.400667,127.22003,전북지방환경청,전라북도 순창군 적성면 고원리,적성,,,,1,,,,,,
488,113783.0,2013,1.0,영산강,순창,4004G006,적성,Koreanomelania nodifila,염주알다슬기,22.0,35.400667,127.220028,"전라북도 순창군 적성면 고원리
",전북지방환경청,4004A10,운영중,영산강,적성,35.392778,127.208889,93344.0,7.0,4.0,2013.07.22,영산강,순창,,,,,,,,1.1,,,,,0.4,,4.2,,,,,,,,,7.1,1.515,0.023,143.0,100,,,,,,,0.041,,,1.258,,,,,7.7,정량한계미만,정량한계미만,,4.0,,400.0,28.0,1.614,4.5,0.035,,,35.400667,127.22003,전북지방환경청,전라북도 순창군 적성면 고원리,적성,,,,1,,,,,,
489,113783.0,2013,1.0,영산강,순창,4004G006,적성,Koreanomelania nodifila,염주알다슬기,22.0,35.400667,127.220028,"전라북도 순창군 적성면 고원리
",전북지방환경청,4004A10,운영중,영산강,적성,35.392778,127.208889,30282.0,8.0,1.0,2013.08.01,영산강,순창,,,,,,,,1.3,,,,,1.8,,4.4,,,,,,,,,7.5,2.211,0.089,109.0,220,,,,,,,0.019,,,1.449,,,,,6.1,정량한계미만,정량한계미만,,14.5,,400.0,27.3,2.273,3.4,0.111,,,35.400667,127.22003,전북지방환경청,전라북도 순창군 적성면 고원리,적성,,,,1,,,,,,
490,113783.0,2013,1.0,영산강,순창,4004G006,적성,Koreanomelania nodifila,염주알다슬기,22.0,35.400667,127.220028,"전라북도 순창군 적성면 고원리
",전북지방환경청,4004A10,운영중,영산강,적성,35.392778,127.208889,60331.0,8.0,2.0,2013.08.07,영산강,순창,,,,,,,,1.2,,,,,2.5,,3.6,,,,,,,,,8.6,1.75,0.04,99.0,500,,,,,,,0.019,,,1.276,,,,,7.1,정량한계미만,정량한계미만,,6.6,,1300.0,28.3,1.83,3,0.042,,,35.400667,127.22003,전북지방환경청,전라북도 순창군 적성면 고원리,적성,,,,1,,,,,,
491,113783.0,2013,1.0,영산강,순창,4004G006,적성,Koreanomelania nodifila,염주알다슬기,22.0,35.400667,127.220028,"전라북도 순창군 적성면 고원리
",전북지방환경청,4004A10,운영중,영산강,적성,35.392778,127.208889,78955.0,8.0,3.0,2013.08.12,영산강,순창,,정량한계미만,,정량한계미만,정량한계미만,,,1.5,,정량한계미만,,,4.7,정량한계미만,4.1,,,정량한계미만,,,,,,7.0,1.33,0.021,66.0,100,,,,,정량한계미만,,0.018,,,1.15,,정량한계미만,,,8.1,정량한계미만,정량한계미만,,6.6,,1100.0,29.9,1.342,3.7,0.043,,,35.400667,127.22003,전북지방환경청,전라북도 순창군 적성면 고원리,적성,,,,1,,,,,,
